collected_at_utc,travel_date,origin,dest,airline,flight_no,dep_time,arr_time,stops,duration,price,currency
2025-08-21T07:13:31+00:00,2025-09-17,ICN,NRT,YP,YP731,2025-09-17T08:50:00,2025-09-17T11:20:00,0,PT2H30M,198400.0,KRW
