collected_at_utc,travel_date,origin,dest,airline,flight_no,dep_time,arr_time,stops,duration,price,currency
2025-08-21T05:29:08+00:00,2025-09-15,ICN,NRT,KE,KE713,2025-09-15T17:25:00,2025-09-15T19:45:00,0,PT2H20M,325600.0,KRW
