collected_at_utc,travel_date,origin,dest,airline,flight_no,dep_time,arr_time,stops,duration,price,currency
2025-08-21T07:13:31+00:00,2025-09-17,ICN,NRT,7C,7C1107,2025-09-17T17:10:00,2025-09-17T19:30:00,0,PT2H20M,138200.0,KRW
