collected_at_utc,travel_date,origin,dest,airline,flight_no,dep_time,arr_time,stops,duration,price,currency
2025-08-21T05:45:52+00:00,2025-08-29,ICN,NRT,OZ,OZ106,2025-08-29T15:45:00,2025-08-29T18:15:00,0,PT2H30M,223200.0,KRW
